sentID.BTEC,split,lang,sent,label
7412,corpus-6-test-corpus-26-train,ALG,الثلج يرجع الطريق تزلق.,Maghrebi
9185,corpus-6-train,DOH,والله، هذي يعتمد على الزحمة. تدري، واجد زحمة الظهر.,Gulf
14737,corpus-6-test-corpus-26-train,JER,في صناديق بريد قريبة من هون؟,Levantine
19467,corpus-6-test-corpus-26-train,ALX,إنت كان من الأحسن إنك تدخل المستشفى بتاعتنا.,Egyptian
16271,corpus-6-test-corpus-26-train,SAL,هاد نوعا ما وسخ .,Levantine
19675,corpus-6-test-corpus-26-train,FES,أهلا. فرحان حيت تلاقيتك.,Maghrebi
2708,corpus-6-test-corpus-26-dev,BAG,هذا الرقم.,Iraqi
18531,corpus-6-test-corpus-26-train,MUS,كيف يقارن هذا المنتج الجديد مع المنتجات الموجودة؟,Gulf
2983,corpus-6-test-corpus-26-test,MOS,ميزانيتنه تقريبا خمسين دولار بالكامل لثلاث اشخاص.,Iraqi
3858,corpus-6-test-corpus-26-dev,RIY,ابغى خريطة لسان فرانسيسكو و المناطق المحيطة.,Gulf
12708,corpus-6-test-corpus-26-train,ALE,عالساعة سبعة تمام، إذا سمحت.,Levantine
11626,corpus-6-test-corpus-26-train,JED,ممكن لو سمحت تبدل اللبس دا لمقاس اكبر؟,Gulf
16071,corpus-6-train,BEI,بدي ينبعت بالبريد السريع.,Levantine
12193,corpus-6-test-corpus-26-train,JER,طوكيو صفر تلاتة أربع مرات تسعة أربعة خمسة ستة سبعة.,Levantine
5250,corpus-6-test-corpus-26-train,FES,واخا. فهمت. غادي نجي لبلاصتك.,Maghrebi
5902,corpus-6-test-corpus-26-test,BAS,ريحته كلش طيبه. ببيش هو؟,Iraqi
503,corpus-6-test-corpus-26-train,BAS,هذا طعمه ما ادري شلونه.,Iraqi
2381,corpus-6-test-corpus-26-train,ALG,راني حاب كاس نبيذ أحمر.,Maghrebi
15464,corpus-6-test-corpus-26-test,MOS,مخارج الطوارئ موجودي قدام، بالوسط، وبنهاية هذي الطياغه.,Iraqi
3392,corpus-6-test-corpus-26-train,MUS,كم يكلف لنص يوم؟,Gulf
11343,corpus-6-test-corpus-26-train,ASW,أطفى النور ده أزاى؟,Egyptian
17030,corpus-6-test-corpus-26-dev,JER,القطارات وقفت عشان الاضراب.,Levantine
11626,corpus-6-test-corpus-26-train,BAS,تكدر تبدل هاي البدلة لقياس واحد اكبر؟,Iraqi
18798,corpus-6-test-corpus-26-test,MUS,لدينا النبيذ الأبيض الممتاز.,Gulf
10830,corpus-6-test-corpus-26-train,AMM,وين قسم غير المدخنين؟,Levantine
13159,corpus-6-test-corpus-26-train,FES,شيك سياحي و ين ياباني، واخا؟,Maghrebi
12741,corpus-6-train,DOH,شكراً لأنك قعدت عندنا، اخوي.,Gulf
8494,corpus-6-train,DOH,اسمها آنسة قريقسون، صح؟,Gulf
17272,corpus-6-test-corpus-26-train,BAS,وين اكدر اسجل للخطوط الجوية اليابانية؟,Iraqi
15095,corpus-6-test-corpus-26-train,BAG,لا تلمسني.,Iraqi
12663,corpus-6-train,RAB,هاد القطار غادي لطوكيو؟,Maghrebi
19666,corpus-6-test-corpus-26-train,DOH,اظن.,Gulf
1702,corpus-6-test-corpus-26-train,RIY,اقدر احصل على تذكرتين للحفلة الموسيقية الجمعة الجاية؟,Gulf
643,corpus-6-test-corpus-26-train,ALX,هى شركة الطيران هتدفع لى علشان أشترى حبة ضروريات شخصية أساسية؟,Egyptian
18917,corpus-6-test-corpus-26-train,ALX,زيت وخل بس هيكون كويس.,Egyptian
13767,corpus-6-dev,DOH,يصير اسوي جيك ان حق رحلة خطوط يونايتد الجوية؟,Gulf
15673,corpus-6-test-corpus-26-train,JED,بالمقاس دا، لو سمحت.,Gulf
5848,corpus-6-test-corpus-26-train,RIY,هذا النمط موجود بقياس ثمان و عشرين، واحد و ثلاثين و خمس و ثلاثين سنتيمتر .,Gulf
16403,corpus-6-test-corpus-26-train,DAM,كتير غالي عليي. مافيك ترخصه؟,Levantine
4358,corpus-6-test-corpus-26-train,FES,دخل، عافاك.,Maghrebi
18917,corpus-6-test-corpus-26-train,ASW,زيات وخل بس هيبقى تمام.,Egyptian
13306,corpus-6-test-corpus-26-train,MUS,معرفتك كانت طيبة.,Gulf
8489,corpus-6-dev,DOH,مينو، لو سمحت.,Gulf
7258,corpus-6-train,BEI,ايمتى مرضت؟,Levantine
11240,corpus-6-test-corpus-26-train,DAM,عندك لحشات حرير؟ عم دور على هدية لزوجتي.,Levantine
9598,corpus-6-train,CAI,اوه، ايام قليلة . فيه حاجات كتيرة عايز اشوفها، و ما يتهيأليش ان الوقت حيكفي .,Egyptian
9516,corpus-6-test-corpus-26-train,SAL,راجع على اليابان يوم الاثنين الجاي.,Levantine
13412,corpus-6-train,DOH,جميل.,Gulf
221,corpus-6-test-corpus-26-train,ALX,ممكن تعمل استعدادات من بدرى؟,Egyptian
10318,corpus-6-test-corpus-26-dev,MUS,عندي اختين.,Gulf
18531,corpus-6-test-corpus-26-train,BAG,شلون يتقارن هذا المنتج الجديد بالمنتجات الموجودة؟,Iraqi
10107,corpus-6-test-corpus-26-train,ALX,أنا بوزن حوالى مية وخمسين رطل.,Egyptian
9657,corpus-6-test-corpus-26-train,FES,واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,Maghrebi
8068,corpus-6-test-corpus-26-train,BAS,السيارة اجتني بجانب التقاطع.,Iraqi
19968,corpus-6-train,DOH,ممكن تعطيني اي كرسيين متوفرين حق الليلة؟,Gulf
3401,corpus-6-train,RAB,قريب و مع واحد صاحبي. ولكن كاين واحد المشكل، ما عنديش صاحبي.,Maghrebi
19153,corpus-6-train,CAI,إنت لازم تعمل طلب تأمين مع مكتب التأمين في اليابان.,Egyptian
375,corpus-6-test-corpus-26-train,MOS,وينو محل الهدايا؟,Iraqi
16315,corpus-6-train,RAB,منين كنضغط على لثتي، كتنزف.,Maghrebi
6635,corpus-6-test-corpus-26-train,ASW,فين المحطة؟,Egyptian
14198,corpus-6-test-corpus-26-train,MUS,أنت ما يبين عليك عشرين سنة من العمر.,Gulf
9657,corpus-6-test-corpus-26-train,RIY,هل هذا صحيح؟ خلني اتأكد. اوه، انا متأسف بشدة. سيدة تاكنو. هذي غلطتنا. هذي فاتورتك الجديدة. تقدرين توقعين هنا، لو سمحتي؟,Gulf
10830,corpus-6-test-corpus-26-train,ALE,وين قسم غير المدخنين؟,Levantine
9041,corpus-6-test-corpus-26-train,JED,أيوا، فيه شراب واحد اقل شيء.,Gulf
1620,corpus-6-test-corpus-26-train,ALG,برك عند الحاجة، أعطيني رقم هاتف الشخص المسؤول.,Maghrebi
5782,corpus-6-train,RAB,فين كاين ل بيرو ديال السي ماصو؟,Maghrebi
16746,corpus-6-test-corpus-26-train,ALX,عاوز برفان.,Egyptian
1199,corpus-6-test-corpus-26-dev,CAI,عايز أحجز أوضة أربع ليال من أول اتنين و عشرين ديسمبر .,Egyptian
5723,corpus-6-test-corpus-26-train,RIY,ايه، هو. لكن لازم تلف يسار عند الإشارة الثالثة على الشارع حتى توصل طريق ستة و ستين.,Gulf
15037,corpus-6-test-corpus-26-train,RIY,ابغى شهادة طبية و إيصال لتأميني.,Gulf
2736,corpus-6-test-corpus-26-dev,JED,يمكن، بس لازم نوزن كل وحده لحالها.,Gulf
176,corpus-6-test-corpus-26-train,ALX,أنا تمام. بس ممكن تكلم صاحبى؟,Egyptian
13515,corpus-6-test-corpus-26-train,BAS,اكو طابق عرض؟,Iraqi
1213,corpus-6-test-corpus-26-train,RIY,ابغى دونات، لو سمحت.,Gulf
2557,corpus-6-test-corpus-26-train,ALE,واحد تشيز برغر سفري، إذا سمحت.,Levantine
5250,corpus-6-test-corpus-26-train,RIY,اوه، اوك. فهمت. بجي لمكانك.,Gulf
13488,corpus-6-test-corpus-26-train,ASW,ايه اللي بيحصل في الايام الاخيرة؟,Egyptian
18687,corpus-6-test-corpus-26-train,BAG,رجاءً، انطيني دوه بارد.,Iraqi
6660,corpus-6-test-corpus-26-dev,JER,اقطع الجسر هناك، وبتلاقي المكتبة على ايدك الشمال.,Levantine
5411,corpus-6-test-corpus-26-train,RAB,كانتمنى ماتكونش عييان بزاف.,Maghrebi
2381,corpus-6-test-corpus-26-train,MOS,اغيد كلاص من الخمر الاحمر.,Iraqi
14952,corpus-6-test-corpus-26-train,RIY,اقدر اشوف شهادتك للتلقيح، لو سمحت؟,Gulf
7671,corpus-6-test-corpus-26-train,ALG,اديني ل أبي راود، من فضلك.,Maghrebi
16231,corpus-6-test-corpus-26-train,JED,كم يبالها عشان توصل لليأبان بالبريد الجوي؟,Gulf
12254,corpus-6-test-corpus-26-train,MOS,تعغف اشون تستخدم تليفون؟,Iraqi
19490,corpus-6-test-corpus-26-train,JED,الرجال دا سرق محظفتي.,Gulf
37,corpus-6-dev,RAB,غادي نعطيك رقم التلفون و العنوان ديالو.,Maghrebi
16799,corpus-6-test-corpus-26-train,JER,بدي شنتة كيلي حمرا نفس هدا الستايل.,Levantine
8551,corpus-6-test-corpus-26-train,ALX,بكام للورقة؟,Egyptian
18798,corpus-6-test-corpus-26-test,BAG,عدنا نبيذ ابيض فاخر.,Iraqi
5263,corpus-6-test-corpus-26-train,BAG,فنجان كهوة، بلا زحمة.,Iraqi
4185,corpus-6-test-corpus-26-train,BAG,شكد منا؟,Iraqi
1213,corpus-6-test-corpus-26-train,ALX,عاوز دونات، من فضلك.,Egyptian
8280,corpus-6-test-corpus-26-train,ALX,عاوز أحدد ميعاد مع دكتور.,Egyptian
11438,corpus-6-test-corpus-26-dev,FES,انا غادي نبقى معا صاحبي.,Maghrebi
2528,corpus-6-test-corpus-26-train,ALG,اذا كاين بنوك قربية من محطة القطار؟,Maghrebi
16976,corpus-6-test-corpus-26-train,BAS,اريد ردانات هاي السترة تطول.,Iraqi
5723,corpus-6-test-corpus-26-train,MUS,نعم كذاك. لكن عليك أن تروح يسار في إشارة المرورالثالثة وابقى في هالشارع حتى توصل للطريق ستة وستين.,Gulf
10830,corpus-6-test-corpus-26-train,ALX,فين قسم غير المدخنين؟,Egyptian
9752,corpus-6-test-corpus-26-train,MOS,اعملا برقيه مستعجلي، رجاءا.,Iraqi
9657,corpus-6-test-corpus-26-train,BAG,صدك؟ خلي اجيك. اوه، كولش آسف، انسة تاكانو. هذا خطأنا. هاي فاتورتك الجديدة. ممكن توقعي هنا، رجاءً؟,Iraqi
7171,corpus-6-dev,DOH,ممكن تخليها ثلاثين جنيه؟,Gulf
8844,corpus-6-test-corpus-26-test,ASW,بكام الماشروم الطازة؟,Egyptian
18401,corpus-6-test-corpus-26-train,ALE,ساعتي. كانت رقمية جديدة مصنوعة بسويسرا.,Levantine
3073,corpus-6-test-corpus-26-train,CAI,دقيقة واحده، من فضلك .,Egyptian
6660,corpus-6-test-corpus-26-dev,ALG,اقطع الجسر لي لهيك تصيب المكتبة على اليسار ديالك.,Maghrebi
10102,corpus-6-test-corpus-26-train,RIY,عدد كبير من الناس يروحون للشاطئ في الموسم.,Gulf
8823,corpus-6-test-corpus-26-dev,JED,امشي من هنا، وحول لباص رقم ستة.,Gulf
14960,corpus-6-test-corpus-26-train,ASW,إنت بتسافر كتير؟,Egyptian
9862,corpus-6-test-corpus-26-train,AMM,"الطريق للنجاح ل "" جنماكو""، صح؟",Levantine
18003,corpus-6-test-corpus-26-train,BAS,اريد دجاج مشوي.,Iraqi
5116,corpus-6-test-corpus-26-train,DOH,ممكن تقصر اليد؟,Gulf
12054,corpus-6-test-corpus-26-train,SAL,شخيرك مزعج .,Levantine
14459,corpus-6-test-corpus-26-train,FES,غادي ناخد الوجبة الثابتة هادي.,Maghrebi
10830,corpus-6-test-corpus-26-train,JED,فين قسم غير المدخنيين؟,Gulf
13919,corpus-6-test-corpus-26-train,MOS,اوه، عزيزي. انا بالفعل ايقنتو انو بعد عندي هذولي.,Iraqi
2205,corpus-6-test-corpus-26-train,ASW,ده غالي شوية، ولا انت ايه رأيك؟,Egyptian
4644,corpus-6-test-corpus-26-test,ASW,في جولة بعد الضهر؟,Egyptian
1163,corpus-6-test-corpus-26-dev,ALX,ممكن مكالمة تصحينى الساعة خمسة ونص بكرة الصبح؟,Egyptian
3859,corpus-6-test-corpus-26-train,BAS,شنو نوع الخبز الي تريده؟,Iraqi
221,corpus-6-test-corpus-26-train,MOS,هل غاح تعمل ترتيبات مسبقا؟,Iraqi
14952,corpus-6-test-corpus-26-train,AMM,ممكن أشوف شهادة التطعيم، لو سمحت؟,Levantine
6466,corpus-6-test-corpus-26-train,DAM,بدي انتقل على غرفة بتطل عالمحيط. في تكاليف إضافية؟,Levantine
19009,corpus-6-test-corpus-26-train,MOS,اغيد اعمل اتصال لليابان.,Iraqi
14304,corpus-6-test-corpus-26-train,ALX,وممكن آخد إسمك لو سمحت؟,Egyptian
2708,corpus-6-test-corpus-26-dev,JED,دا رقمي.,Gulf
19754,corpus-6-test-corpus-26-train,AMM,شكراً على المشاركة بأفكارك المميزة معنا.,Levantine
3220,corpus-6-test-corpus-26-train,MUS,هل اتبا أي شي تشربه من البار؟,Gulf
13854,corpus-6-test-corpus-26-train,JED,اصابه برد.,Gulf
5263,corpus-6-test-corpus-26-train,SAL,فنجان من قهوة لو سمحت.,Levantine
7671,corpus-6-test-corpus-26-train,SAL,خذني لطريق ابي، لو سمحت .,Levantine
8551,corpus-6-test-corpus-26-train,JER,قديش الورقة؟,Levantine
679,corpus-6-test-corpus-26-test,BAS,اوو، ماكو شي. انت هنا، على كل حال.,Iraqi
6877,corpus-6-train,BEI,عن اي منصة بيمشي الترين عيورك؟,Levantine
11600,corpus-6-test-corpus-26-train,AMM,المي هون آمنة للشرب؟,Levantine
1163,corpus-6-test-corpus-26-dev,SAL,بتقدر تتصل علي تصحيني بكرا على الساعة خمسة و نص الصبح؟,Levantine
3705,corpus-6-test-corpus-26-train,MUS,كلاب لطيفه. شو بتولد؟,Gulf
9431,corpus-6-test-corpus-26-train,ALX,واحد أهو ليك، يا فندم.,Egyptian
13322,corpus-6-test-corpus-26-train,RIY,ممزقة.,Gulf
5913,corpus-6-test-corpus-26-train,JER,أكلت زيادة عن اللزوم.,Levantine
14952,corpus-6-test-corpus-26-train,ALX,ممكن أشوف شهادة التطعيم بتاعتك، لو سمحت؟,Egyptian
8291,corpus-6-test-corpus-26-dev,JED,محتار اذا فيه طاولة فاضية قريبة من الشباك على الساعة سبعة الليل.,Gulf
2440,corpus-6-test-corpus-26-train,FES,غنشوف الى كانت شي حاجة من هادو تناسبني.,Maghrebi
17699,corpus-6-dev,DOH,لو سمحت ارسل هالرسالة بالبريد الجوي.,Gulf
2736,corpus-6-test-corpus-26-dev,ALG,بالاك، لكن لازم نوزنوهم كل واحد واحدو.,Maghrebi
1047,corpus-6-test-corpus-26-train,RAB,العمال تما يقدرو يبدلو ليك الدولار بالفيتشات ديال الكازينو. مشينا؟,Maghrebi
19460,corpus-6-test-corpus-26-train,JED,عندك الوان تانية للتيشيرت دا؟,Gulf
9100,corpus-6-test-corpus-26-train,ALX,هى مش بتفهم إنجليزى خالص.,Egyptian
12254,corpus-6-test-corpus-26-train,BAS,تعرف شلون تستخدم التلفون؟,Iraqi
9827,corpus-6-train,DOH,ممكن تعطيني ليت، لو سمحت؟,Gulf
13919,corpus-6-test-corpus-26-train,JED,اوه، ياشيخ. ما عرفت انه عندي دولا.,Gulf
19346,corpus-6-test-corpus-26-train,BAG,اكو مشكلة اذا اترك الجنط مالتي وياك لحد الساعة وحده؟,Iraqi
280,corpus-6-test-corpus-26-train,ASW,انا كنت عايز امد الحجز لمدة اربعة وعشرين ساعة، لو سمحت.,Egyptian
548,corpus-6-test-corpus-26-train,FES,واش كتبحث على شي حاجة؟,Maghrebi
18656,corpus-6-train,RAB,فين درتي الفرقة دالشعر؟,Maghrebi
19643,corpus-6-test-corpus-26-test,MOS,لا، رجاءا لاتعمل هالشكل. ممكن تحتفظ باسالتك لنهايه كلامي، عدما اقللكم عليهم؟,Iraqi
16403,corpus-6-test-corpus-26-train,JED,مرة غالي بالنسبالي. ممكن ترخصه؟,Gulf
2708,corpus-6-test-corpus-26-dev,ALX,الرقم أهو.,Egyptian
6287,corpus-6-test-corpus-26-train,ALG,هاذا ماكان؟,Maghrebi
19968,corpus-6-train,CAI,ممكن آخد أي كرسيين متاحين لليلة دي؟,Egyptian
14960,corpus-6-test-corpus-26-train,MUS,هل تسافر كثير؟,Gulf
16271,corpus-6-test-corpus-26-train,MOS,هذا نوها ما وسخ.,Iraqi
902,corpus-6-test-corpus-26-train,RIY,مستغرب من هذا السعر على فاتورتي لاي شيء.,Gulf
3859,corpus-6-test-corpus-26-train,MOS,اي نوع من الخبز عندك؟,Iraqi
15763,corpus-6-test-corpus-26-train,ASW,ممكن اخد ده معايا على الطيارة؟,Egyptian
221,corpus-6-test-corpus-26-train,BAG,راح تسوي ترتيبات بشكل مسبق؟,Iraqi
2708,corpus-6-test-corpus-26-dev,MUS,اهني الرقم.,Gulf
18262,corpus-6-train,CAI,ممكن تدفع نص تكلفة الدعاية في السنة الأولى زي كل موردينا ما عملوا؟,Egyptian
15798,corpus-6-test-corpus-26-dev,MOS,املاح الحمام العشبي يترك بشرتك نيعمي وطريي.,Iraqi
19927,corpus-6-train,BEI,شكلك مرشح.,Levantine
12054,corpus-6-test-corpus-26-train,JER,شخيرك مزعج.,Levantine
19507,corpus-6-test-corpus-26-dev,CAI,رقم الكاشير كام؟,Egyptian
2893,corpus-6-train,RAB,واش تأجلات الرحلة؟,Maghrebi
1100,corpus-6-test-corpus-26-train,ALG,نحتاج حفاظات.,Maghrebi
12254,corpus-6-test-corpus-26-train,JER,بتعرف كيف تستعمل تلفون؟,Levantine
8164,corpus-6-test-corpus-26-train,ASW,انا اشتريته من لحظة، إنت هتغيره علشان دي؟,Egyptian
2505,corpus-6-test-corpus-26-train,ASW,الأتوبيس هناك أهو.,Egyptian
19769,corpus-6-test-corpus-26-test,BAG,اكدر استأجر مضارب؟,Iraqi
16371,corpus-6-test-corpus-26-train,BAS,لحدمن يتأخر حتى يفتح؟,Iraqi
9372,corpus-6-test-corpus-26-train,JED,الى متى فاتح؟,Gulf
19651,corpus-6-test-corpus-26-test,ALG,ماعندو حتى حاجة صعيبة و لا غامضة.,Maghrebi
9150,corpus-6-test-corpus-26-train,MOS,تطيق تعتني بيها من التسعه الصبح لحوالي الثلاثي؟,Iraqi
14763,corpus-6-test-corpus-26-train,FES,عندو ثلاثين عام.,Maghrebi
7834,corpus-6-test-corpus-26-train,BAG,الحكومة دعمت تطوير الصناعات.,Iraqi
8966,corpus-6-test-corpus-26-dev,MUS,اوكي، هذا واضح جدا. انتوا الاثنين اعطوني رخصكم وتسجيلاتكم. ويا ولدي، اسف لازم نسوي لك اختبار تنفس لقياس نسبة الكحول.,Gulf
2440,corpus-6-test-corpus-26-train,SAL,رح اشوف إذا كانت بتزبط.,Levantine
13322,corpus-6-test-corpus-26-train,ALX,دة متقطع.,Egyptian
19643,corpus-6-test-corpus-26-test,ALE,لا، إذا سمحت لا. بتترك أسئلتك لآخر حديثي، لما بطلبون؟,Levantine
13159,corpus-6-test-corpus-26-train,ALG,شيكات سياحية وين ياباني، مليح؟,Maghrebi
13660,corpus-6-test-corpus-26-train,JED,لازم نخرج مع بعض مرة تانية.,Gulf
12761,corpus-6-test-corpus-26-train,MOS,ارسلو بالبريد الجوي لليابان، رجاءا.,Iraqi
15464,corpus-6-test-corpus-26-test,JER,أبواب الطوارئ في أول، نص، و أخر الطيارة.,Levantine
6466,corpus-6-test-corpus-26-train,ALE,بدي أغير على غرفة مطلة عالمحيط. في شي كلفة إضافية؟,Levantine
12240,corpus-6-test-corpus-26-train,ALE,خرج تساعدني ألاقي حديقة الحيوانات؟,Levantine
3418,corpus-6-dev,BEI,مستعد إنك تضرب السعر نزول للسبعة دولار؟,Levantine
14595,corpus-6-train,DOH,وأكثر الشوارع مافيها اسامي او اشارات. فصعب توصل المكان اللي تبغيه بس بالعنوان.,Gulf
12713,corpus-6-test-corpus-26-train,ASW,سياحة.,Egyptian
3685,corpus-6-test-corpus-26-train,MUS,تقدر تحط هالعدسات بوصفة طبية مع هالنظارة الشمسية؟,Gulf
14094,corpus-6-test-corpus-26-train,FES,بشحال تذكرة مشي ورجوع لأكسفورد؟,Maghrebi
18341,corpus-6-test-corpus-26-train,BAG,عندك دوه مال اضطراب معدة؟,Iraqi
2808,corpus-6-test-corpus-26-train,MUS,لو سمحت علمني ببعض الشوارع زينه للتسوق.,Gulf
15331,corpus-6-test-corpus-26-dev,BAG,هاي بطاقة الهويه مالتي.,Iraqi
13382,corpus-6-train,DOH,ممكن تنادي رئيس الخدمة، لو سمحت؟,Gulf
17381,corpus-6-test-corpus-26-dev,MUS,سنتشارك.,Gulf
3522,corpus-6-test-corpus-26-train,RIY,لازم ادفع للبنزين؟,Gulf
4806,corpus-6-train,CAI,ممكن من فضلك تغيرلي اوضتي؟,Egyptian
11438,corpus-6-test-corpus-26-dev,ALX,أنا هقعد مع صديق.,Egyptian
15073,corpus-6-test-corpus-26-test,BAG,شكد الأجره؟ ممكن تكتبلياها على ورقة؟,Iraqi
15662,corpus-6-train,RAB,كيفاش بغيتي يكون طياب شريحة اللحم ديالك، أسيدي؟,Maghrebi
19346,corpus-6-test-corpus-26-train,MUS,هل لي الحق إخلي أمتعتي معك حتى الساعة الواحدة؟,Gulf
8877,corpus-6-train,BEI,ما معي كاش بكفي، فا حادفع بكريدت كارد .,Levantine
18437,corpus-6-test-corpus-26-train,RAB,من الأحسن تقاد المراية الخلفية.,Maghrebi
18917,corpus-6-test-corpus-26-train,FES,غير الزيت والخل وغيكون مزيان.,Maghrebi
7671,corpus-6-test-corpus-26-train,MOS,خذني لشارع ابيي، رجاءا.,Iraqi
16793,corpus-6-test-corpus-26-train,ALX,تذكرة نقل، لو سمحت.,Egyptian
14180,corpus-6-train,BEI,كرمال التأمين بدي تغطية عكل أنواع حوادس السيارة.,Levantine
5914,corpus-6-test-corpus-26-train,BAS,ممكن احجي ويه السيد براون؟,Iraqi
14483,corpus-6-test-corpus-26-train,ALE,إذا سمحت حطو بكيس غسيل وتركو هنيك.,Levantine
8844,corpus-6-test-corpus-26-test,BAS,ببيش الطر الطازج؟,Iraqi
16769,corpus-6-test-corpus-26-train,ALX,أنا متأكد إنى حطيته فى شنطتى.,Egyptian
12776,corpus-6-test-corpus-26-test,ALG,شحال من مشروبات داخلين فالسعر؟,Maghrebi
2808,corpus-6-test-corpus-26-train,JER,لو سمحت احكيلي عن شوارع مناسبة للشوبينج.,Levantine
19864,corpus-6-test-corpus-26-dev,ALX,أراهن على كدة بتلاتة دولار.,Egyptian
1056,corpus-6-test-corpus-26-dev,MUS,عندنا حوالي ثلاثين نوع من زيوت الحمام.,Gulf
9945,corpus-6-test-corpus-26-train,BEI,انا متأكد المجرم قريب.,Levantine
5723,corpus-6-test-corpus-26-train,BAG,اي، هو. بس لا زم تلوف على أليسرة بثالث اشارة وتكمل كبل لحد ما توصل شارع ستة وستين.,Iraqi
14473,corpus-6-train,BEI,في طلب كبير عالنوع من هواة التجميع.,Levantine
10994,corpus-6-test-corpus-26-dev,ALX,ممكن تقول دة تانى؟,Egyptian
15902,corpus-6-test-corpus-26-train,BAS,"اوه، هاي الفضة نادرة ""الكمر والجرس"" . اكيد تريد تبدلها؟",Iraqi
3510,corpus-6-train,RAB,غاليا شويا.,Maghrebi
15763,corpus-6-test-corpus-26-train,BAG,اكدر اجيب هاي ويايه بالطياره؟,Iraqi
375,corpus-6-test-corpus-26-train,FES,فين كاين محل كيبيع الهدايا؟,Maghrebi
8164,corpus-6-test-corpus-26-train,BAS,انا اشتريت هاي قبل شوي، بس تكدر تبدل هاي بذيج؟,Iraqi
11283,corpus-6-train,DOH,لو سمحت تكلم ياباني.,Gulf
14952,corpus-6-test-corpus-26-train,BAG,ممكن اشوف شهادة التطعيم مالتك، رجاءً؟,Iraqi
13769,corpus-6-test-corpus-26-train,RAB,فالأعمال. عني علاقات تجارية تما.,Maghrebi
15464,corpus-6-test-corpus-26-test,ALG,مخارج الطوارئ جايين فالقدام، فالوسط، و من وراء الجهاز.,Maghrebi
16799,corpus-6-test-corpus-26-train,JED,أبا شنطة كيلي الحمراء نفس تصميم دا.,Gulf
2708,corpus-6-test-corpus-26-dev,FES,ها هو الرقم.,Maghrebi
631,corpus-6-test-corpus-26-train,DAM,إذا حدا سأل عني، قلون إني رح كون بالقهوة.,Levantine
13306,corpus-6-test-corpus-26-train,JED,مرة كان شيء جميل اني قابلتك.,Gulf
368,corpus-6-test-corpus-26-train,DOH,ساعتي. كانت ديجيتال سيكو.,Gulf
9053,corpus-6-train,RAB,كانتساءل واش ممكن يطلع ليا الفطور؟,Maghrebi
15607,corpus-6-test-corpus-26-test,BAS,انطيني جكاير.,Iraqi
3030,corpus-6-test-corpus-26-train,BAG,العفو.,Iraqi
14933,corpus-6-test-corpus-26-train,MOS,اذا تشتغي هذا همين، غاح تعمل المبلغ معفي من الضريبه.,Iraqi
5262,corpus-6-test-corpus-26-train,ALX,ممكن تيجى هنا بسرعة قدر الإمكان، لو سمحت؟,Egyptian
11751,corpus-6-test-corpus-26-train,MUS,روح إلى الزاوية ثم لف يسار عند إشارة المرور.,Gulf
9041,corpus-6-test-corpus-26-train,RIY,ايه، فيه مشروب على الأقل.,Gulf
5898,corpus-6-test-corpus-26-train,ALX,ممكن أستخدم تليفونك؟,Egyptian
9862,corpus-6-test-corpus-26-train,ASW,طريق النجاح لجنمياكو، صح؟,Egyptian
14952,corpus-6-test-corpus-26-train,MUS,ممكن شهادة التطعيم الخاصة فيك، من فضلك؟,Gulf
11264,corpus-6-test-corpus-26-test,RIY,سيد كوباياشي يبحث عنك.,Gulf
16833,corpus-6-test-corpus-26-train,FES,واش خاصني نمشي للمستشفى كل يوم؟,Maghrebi
15037,corpus-6-test-corpus-26-train,ALX,أنا عاوز شهادة طبية و إيصال للتأمين بتاعى.,Egyptian
12713,corpus-6-test-corpus-26-train,FES,سياحة.,Maghrebi
17803,corpus-6-test-corpus-26-train,ALG,نقدر نتحصل على مزيد من الشاي، من فضلك؟,Maghrebi
1193,corpus-6-test-corpus-26-test,RIY,فيه عرض مباشر لفرقة او دي جي؟,Gulf
5411,corpus-6-test-corpus-26-train,CAI,اتمنى انك ما تكونش تعبان .,Egyptian
14854,corpus-6-test-corpus-26-dev,FES,حتا انا.,Maghrebi
16833,corpus-6-test-corpus-26-train,SAL,لازم اجي على المستشفى كل يوم؟,Levantine
9752,corpus-6-test-corpus-26-train,ALE,خليها برقية طارئة، إذا سمحت.,Levantine
1619,corpus-6-test-corpus-26-train,ALX,بالتأكيد. خلينى أشوفه. إنت أتعورت من المرجان، متهيألى.,Egyptian
19085,corpus-6-test-corpus-26-train,ALX,ممكن تشرح إزاى أعمل دة؟,Egyptian
15674,corpus-6-test-corpus-26-train,BAS,درجات من المزايا الثقافية تنطى للفنانيين والعلماء المتميزين في هذا اليوم.,Iraqi
3041,corpus-6-test-corpus-26-test,FES,رقم الكرسي ديالك هو اثنان وثلاثون ايه. من بعد سير مباشرة في هاد الممر. راها كرسي ديال السرجم.,Maghrebi
13657,corpus-6-test-corpus-26-train,SAL,انا مش كثير شاطر بالالماني .,Levantine
1213,corpus-6-test-corpus-26-train,MUS,أبا دونات لو سمحت.,Gulf
14960,corpus-6-test-corpus-26-train,JER,انت بتسافر كتير؟,Levantine
16231,corpus-6-test-corpus-26-train,DAM,أديش بياخد ليصل عاليابان بالبريد الجوي؟,Levantine
