sentID.BTEC,split,lang,sent,label
10882,corpus-6-test-corpus-26-train,ASW,بتقبل أى نوع من كروت البنك؟,Egyptian
19162,corpus-6-test-corpus-26-train,BAG,اكو مستشفى قريبة منا؟,Iraqi
9041,corpus-6-test-corpus-26-train,MUS,نعم، هناك مشروب واحد كحد ادنى.,Gulf
708,corpus-6-test-corpus-26-train,BAS,شنو اسم ذيج الزهرة؟,Iraqi
14926,corpus-6-test-corpus-26-train,JED,أتوقع انه ما حقدر الاقي مشروب زي دا في أي مكان تاني.,Gulf
5940,corpus-6-test-corpus-26-train,ALX,محفظتى، الباسبور وممتلكات شخصية تانية.,Egyptian
1038,corpus-6-test-corpus-26-train,AMM,أنا مصور حر.,Levantine
1047,corpus-6-test-corpus-26-train,DOH,عامل الكازينو يقدر يحول دولاراتك لفيشات للكازينو. ها نروح؟,Gulf
12331,corpus-6-test-corpus-26-train,ASW,أحنا مهتمين قوى بالموضة.,Egyptian
13184,corpus-6-test-corpus-26-train,BAS,نكدر نسولف بيه بكوفي شوب.,Iraqi
8494,corpus-6-train,CAI,اسمها انسه جريجسون، مش كده؟,Egyptian
10753,corpus-6-test-corpus-26-test,MOS,ممكن احني مقعدي، رجاءا؟,Iraqi
9372,corpus-6-test-corpus-26-train,BAS,لحد يمته يبقى فاتح؟,Iraqi
2205,corpus-6-test-corpus-26-train,ASW,ده غالي شوية، ولا انت ايه رأيك؟,Egyptian
13862,corpus-6-test-corpus-26-train,ASW,كنت عايز ابعت ده بالنظام تااي يخلي البوستة محافظة عليه لغاية ميجي ياخده.,Egyptian
917,corpus-6-test-corpus-26-train,MOS,غاح ادفع خمسين دولار.,Iraqi
10456,corpus-6-train,RAB,مايمكنش لينا نديروه هنا.,Maghrebi
18103,corpus-6-test-corpus-26-train,MOS,بس دقيقه، رجاءا. غاح اربطك بالسيد جونز.,Iraqi
17496,corpus-6-test-corpus-26-train,MUS,كيف تبغا بيضك؟,Gulf
2353,corpus-6-test-corpus-26-dev,SAL,نسيت مشروباتنا؟,Levantine
16227,corpus-6-test-corpus-26-train,MOS,اي. اسمك ورقم غرفتك، رجاءا.,Iraqi
6944,corpus-6-test-corpus-26-train,ASW,ايه العربية اللي ممكن تدي اميال احسن؟,Egyptian
19196,corpus-6-test-corpus-26-train,DAM,عندك عرض أكبر؟,Levantine
1394,corpus-6-test-corpus-26-train,BAG,اريد اوتي مال سفر.,Iraqi
15037,corpus-6-test-corpus-26-train,SAL,بدي شهادة طبية وصفة طبية للتاأمين تبعي .,Levantine
9726,corpus-6-train,RAB,واش هاد البلاصة دالخدمة الذاتية؟,Maghrebi
8141,corpus-6-test-corpus-26-train,JED,بس اوعدني انك حتشوف الكورة، مو تشوتني. اوك؟,Gulf
13709,corpus-6-train,RAB,واش انتيا السيدة إيبيرت؟ أنا هيروشي ساتو. متشرف بمعرفتك.,Maghrebi
5974,corpus-6-test-corpus-26-test,BAG,انتظر دقيقة، يمكن عفتهة بالمرافق.,Iraqi
3289,corpus-6-test-corpus-26-train,MUS,انا ماستخدمت خدمة الغسيل عندك. تاكد منه مره ثانية؟,Gulf
6156,corpus-6-test-corpus-26-train,MOS,هو مشغول هسه.,Iraqi
15564,corpus-6-test-corpus-26-train,SAL,مجوز مع حمام، لو سمحت .,Levantine
6228,corpus-6-test-corpus-26-train,MOS,ايمتي يغوح القطار الثاني لبوسطن؟,Iraqi
5447,corpus-6-test-corpus-26-train,BAG,وكعت عصا سكي.,Iraqi
8805,corpus-6-test-corpus-26-train,CAI,ايه المحطة الجاية؟,Egyptian
9150,corpus-6-test-corpus-26-train,ASW,ممكن تخلي بالك منها من الساعة تسعة الصبح لغاية حوالي تلاتة؟,Egyptian
14854,corpus-6-test-corpus-26-dev,DAM,وأنا كمان.,Levantine
13184,corpus-6-test-corpus-26-train,RIY,نقدر نتكلم عنه في قهوة.,Gulf
12573,corpus-6-train,RAB,تلاتة دولارات لكل واحد.,Maghrebi
8164,corpus-6-test-corpus-26-train,ALE,اشتريت هاد من لحظة، بس بتبدل هاد بهاد؟,Levantine
12240,corpus-6-test-corpus-26-train,MOS,اتطيق تساعدني اللقي حدقيقة الحيوان؟,Iraqi
19009,corpus-6-test-corpus-26-train,MOS,اغيد اعمل اتصال لليابان.,Iraqi
2381,corpus-6-test-corpus-26-train,ALX,من فضلك عاوز كوباية نبيت أحمر.,Egyptian
14304,corpus-6-test-corpus-26-train,ALX,وممكن آخد إسمك لو سمحت؟,Egyptian
9468,corpus-6-train,CAI,مين اللي نحت ده؟,Egyptian
12470,corpus-6-train,CAI,بيبقى فاتح أيام الحد؟,Egyptian
408,corpus-6-test-corpus-26-train,MUS,اكثر اليابانيين ياكلون الاخطبوط والحبار.,Gulf
8583,corpus-6-train,DOH,بس انت تزرع خضرة هني.,Gulf
6960,corpus-6-test-corpus-26-train,BAS,ما راح تحصل تخفيضات مهما حاولت.,Iraqi
13682,corpus-6-test-corpus-26-train,ALX,ممكن أستلف مضارب راكيت وكور؟,Egyptian
15788,corpus-6-test-corpus-26-train,ALX,إشحن البطارية، لو سمحت.,Egyptian
6481,corpus-6-test-corpus-26-train,DAM,عشرة تشرين التاني.,Levantine
12708,corpus-6-test-corpus-26-train,MOS,بالساعه سبعه، رجاءا.,Iraqi
19463,corpus-6-test-corpus-26-test,BAS,ما لازم تباوع تلفزيون طول الوكت.,Iraqi
2505,corpus-6-test-corpus-26-train,FES,الطوبيس موجودة هنا.,Maghrebi
331,corpus-6-train,BEI,بعد فيي غير طلبي؟ بدي سمك موسى بدل الصفد الصخري.,Levantine
4644,corpus-6-test-corpus-26-test,ALE,في جولة بعد الضهر؟,Levantine
238,corpus-6-test-corpus-26-train,JER,عم بساعدوني. شكرا الك.,Levantine
1139,corpus-6-test-corpus-26-train,BAG,احنا كولش محظوظين. عدهم واحد بحجم أربعة بمحل علاء موانا.,Iraqi
18502,corpus-6-test-corpus-26-train,MUS,أوه، لا. وهذا لن يكون ضروريا. أنا يمكن أن تأخذ الرعاية من ذلك. لقد سويت الازم.,Gulf
12770,corpus-6-test-corpus-26-dev,MOS,خمر اللاخ، رجاءا.,Iraqi
3415,corpus-6-train,DOH,كم غرشة مشروبات كحولية عندك؟,Gulf
11316,corpus-6-test-corpus-26-train,ASW,قبل منخلص، ممكن تديني دقايق؟,Egyptian
4889,corpus-6-test-corpus-26-train,ALG,خوذلنا تصويرة قدام هاذ المبنى، من فضلك.,Maghrebi
18341,corpus-6-test-corpus-26-train,ALG,اذا عندكم دواء لمشاكل المعدة؟,Maghrebi
18155,corpus-6-test-corpus-26-train,BAG,تكدر تضيق هذا البنطرون؟,Iraqi
1394,corpus-6-test-corpus-26-train,MUS,أبغا السفر الحديد.,Gulf
15662,corpus-6-train,BEI,كيف بتحب اللحمة يا إستاز؟,Levantine
9513,corpus-6-train,CAI,لو سمحت سجل الجواب ده .,Egyptian
12878,corpus-6-test-corpus-26-train,CAI,ممكن تكتب العنوان اللي نوصلك فيه هنا؟,Egyptian
6247,corpus-6-test-corpus-26-dev,JED,لو سمحت اعطيني شراب تاني.,Gulf
16259,corpus-6-test-corpus-26-train,ALX,السوستة اتكسرت. عندك تانى من نفس النوع؟,Egyptian
16992,corpus-6-test-corpus-26-train,JED,عندي حجز. دا رقم التأكيد.,Gulf
10985,corpus-6-test-corpus-26-train,ALG,على حساب قورو، السيد يامادا عندو زوج أطفال.,Maghrebi
15331,corpus-6-test-corpus-26-dev,SAL,هي هويتي .,Levantine
643,corpus-6-test-corpus-26-train,SAL,شركة الطيران رح تدفعلي حتى أشتري شوية أغراض شخصية؟,Levantine
8200,corpus-6-train,DOH,اوافق، بس على كم شرط.,Gulf
19760,corpus-6-test-corpus-26-train,FES,تولدت في الاول من أبريل في ألف تسعمائة خمسة وخمسين.,Maghrebi
13660,corpus-6-test-corpus-26-train,BAG,احنا لازم نطلع سويه مره ثانية.,Iraqi
2524,corpus-6-train,DOH,هذي عدوى؟,Gulf
17526,corpus-6-test-corpus-26-train,RIY,لا، اعتقد انهم نسوا يجيبون لنا واحد.,Gulf
1484,corpus-6-train,CAI,انت عايز كام قلم رصاص؟,Egyptian
16279,corpus-6-test-corpus-26-dev,RIY,تقدر تعيد تأكيد رحلتي؟ هذي تذكرة الطيران حقتي.,Gulf
14777,corpus-6-test-corpus-26-test,BAS,زين. تكدر تكتب العنوان مرة ثانية عالظرف؟,Iraqi
12699,corpus-6-test-corpus-26-test,MOS,باي وقت العرض مال ترمينال مان؟,Iraqi
15899,corpus-6-test-corpus-26-train,ALX,أسرتى عندها دخل مزدوج.,Egyptian
6221,corpus-6-test-corpus-26-train,ALX,الطبق دة طعمه زى إيه؟,Egyptian
14224,corpus-6-test-corpus-26-train,FES,شري غير دابا.,Maghrebi
14014,corpus-6-test-corpus-26-train,FES,كنتمنى ليكم سنة جديدة سعيدة.,Maghrebi
16643,corpus-6-test-corpus-26-train,ALG,فالعادي، من فضلك.,Maghrebi
13528,corpus-6-test-corpus-26-dev,ASW,الحمام السيفون اللي فيه بايظ.,Egyptian
364,corpus-6-train,CAI,التكييف مش شغال.,Egyptian
19413,corpus-6-test-corpus-26-train,FES,غادي يكون مزيان فين هي الخبز؟,Maghrebi
4894,corpus-6-test-corpus-26-train,MOS,اوكي، غاح اخذ صحن حجم وسط وطبة تمن.,Iraqi
13966,corpus-6-test-corpus-26-train,MUS,وين أقرب مطعم من هذا الفندق؟,Gulf
2083,corpus-6-test-corpus-26-train,JER,شوف التعليمات على كيس الأكل المضغوط.,Levantine
14976,corpus-6-test-corpus-26-train,ALX,معايا تذكرة طيارة لسان فرانسيسكو.,Egyptian
6285,corpus-6-test-corpus-26-train,ALG,اذا كان فطور الصباح داخل فالسعر تع الفندق؟,Maghrebi
16839,corpus-6-test-corpus-26-train,AMM,كم رسوم البريد عشان أبعت هاي الرسالة على اليابان؟,Levantine
18166,corpus-6-test-corpus-26-train,ASW,هي دي بوابة لاس فيجاس؟,Egyptian
18848,corpus-6-test-corpus-26-test,ALG,ممبعد، توصل على طريق تجارية. كي تتبع الطريق، توصل للمحطة.,Maghrebi
5782,corpus-6-train,BEI,من اي جهة مكتب استاذ مايسن؟,Levantine
17169,corpus-6-dev,DOH,عندك اي حساسية؟,Gulf
13755,corpus-6-test-corpus-26-dev,BAG,اوه، اكو هوايه اشياء لازم تشوفها بقرية غرين وتش.,Iraqi
2670,corpus-6-test-corpus-26-test,ASW,خلاص، اعملي حجز جديد لو سمحت.,Egyptian
17180,corpus-6-test-corpus-26-train,FES,شمن نوع من النماذج عندك في الاعتبار؟,Maghrebi
3285,corpus-6-test-corpus-26-train,RIY,متأخر الوقت. لازم اروح.,Gulf
5411,corpus-6-test-corpus-26-train,RIY,أتمنى انك غير مرهق.,Gulf
10473,corpus-6-test-corpus-26-test,MOS,ممكن احصل على شوية قهوي؟,Iraqi
3961,corpus-6-test-corpus-26-train,JED,فيه مطعم تأيلندي قريب؟,Gulf
19599,corpus-6-train,RAB,بغيت ناخد شريحة لحم نص طياب مع البطاطا فالفرن.,Maghrebi
2353,corpus-6-test-corpus-26-dev,DOH,نسيت مشروباتنا؟,Gulf
13347,corpus-6-test-corpus-26-train,JER,طيب، بس فكر قديش رح ياخد شغلو وقت أطول ازا سأل كمان سؤال لكل شخص. يلا، خلينا نستعجل و ناخد شناتينا. لازم نروح على الجمارك بعدين.,Levantine
13347,corpus-6-test-corpus-26-train,ASW,طيب، إنت بس تخيل شغله هياخد قد ايه لو هو سأل سؤال زيادة لكل واحد. خلص، ياللا بينا بسرعة ناخد شنطنا. إحنا هنروح لتخليص الجمارك بعدين.,Egyptian
683,corpus-6-test-corpus-26-train,MOS,تطيق تقلي لمن نصل للمركز المدني؟,Iraqi
364,corpus-6-train,RAB,المكيف ما خدامش.,Maghrebi
15666,corpus-6-test-corpus-26-train,BAG,طفلي يبدو مرهق من الصخونة.,Iraqi
11264,corpus-6-test-corpus-26-test,RIY,سيد كوباياشي يبحث عنك.,Gulf
4185,corpus-6-test-corpus-26-train,ALX,أد إيه من هنا؟,Egyptian
10243,corpus-6-test-corpus-26-test,ALX,فراخ، لو سمحت.,Egyptian
18919,corpus-6-test-corpus-26-train,BAG,عندي بالضبط الي تريده. ممكن اقترح هذا؟,Iraqi
15487,corpus-6-test-corpus-26-train,SAL,كيف بدك المصاري؟ لو سمحت عبي هاي الورقة و وقع هون .,Levantine
6253,corpus-6-test-corpus-26-train,BAS,راكب امواج كلش زين.,Iraqi
16409,corpus-6-test-corpus-26-dev,ALX,أنا فاتح الأربع الصبح أو الجمعة بعد الضهر.,Egyptian
17803,corpus-6-test-corpus-26-train,SAL,ممكن اخذ كمان شاي، لو سمحت؟,Levantine
18570,corpus-6-train,DOH,اوهو. كان عبالي ان هالصف بيمشي اسرع.,Gulf
18155,corpus-6-test-corpus-26-train,ALG,تقدر تعاود تدي هاذ السروال؟,Maghrebi
3264,corpus-6-train,DOH,انا استخدم صندوق الأمانات مالكم.,Gulf
3375,corpus-6-test-corpus-26-train,BAG,الأمانة احسن سياسة.,Iraqi
10559,corpus-6-test-corpus-26-train,ALX,متقدرش تفضل هنا خلال الأجازة؟,Egyptian
1754,corpus-6-test-corpus-26-train,RIY,اقدر امدد اقامتي؟,Gulf
9952,corpus-6-train,BEI,ليه رحت عنيويورك سنة الماضية؟,Levantine
8791,corpus-6-test-corpus-26-test,CAI,انا ما بقيتش عارف اتابع خط سير البريد .,Egyptian
16576,corpus-6-test-corpus-26-train,RIY,هل هو يتحمل؟,Gulf
5706,corpus-6-test-corpus-26-train,AMM,هاد الأكل ما في كتير سعرات حرارية؟,Levantine
2695,corpus-6-test-corpus-26-train,BAG,مخروط ايس كريم بالفانيلا، رجاءً.,Iraqi
18003,corpus-6-test-corpus-26-train,ALX,ممكن آخد فراخ مشوية.,Egyptian
19085,corpus-6-test-corpus-26-train,MUS,راح تشرحلي كيف استخدمة؟,Gulf
15037,corpus-6-test-corpus-26-train,MOS,احتاج شهاده طبيي ووصل لشركة للضمان مالتي.,Iraqi
18951,corpus-6-test-corpus-26-test,ALG,اذا سمعت بأسبوع الذهب فاليابان؟,Maghrebi
16395,corpus-6-test-corpus-26-train,JED,تدخين ولا بدون؟,Gulf
6156,corpus-6-test-corpus-26-train,ALX,هو مشغول دلوقتى.,Egyptian
15452,corpus-6-test-corpus-26-train,MUS,في الواقع، أبغا يكون هذا الطرد مؤمن أيضا.,Gulf
6660,corpus-6-test-corpus-26-dev,AMM,اقطع الجسر لهناك، وراح تلاقي المكتبة على ايدك الشمال.,Levantine
11751,corpus-6-test-corpus-26-train,ALE,روح ساوي للمفرق وعويج عاليسار عند الإشارة.,Levantine
2441,corpus-6-test-corpus-26-train,JED,أبا غلأية.,Gulf
9702,corpus-6-test-corpus-26-train,ALG,الكعب بزاف عالي عليا.,Maghrebi
14448,corpus-6-test-corpus-26-train,ASW,إسمي ساتو.,Egyptian
6694,corpus-6-dev,RAB,كايبدا معا التسعود.,Maghrebi
7305,corpus-6-test-corpus-26-train,BAS,ايتد تسعيرة الحجز.,Iraqi
16928,corpus-6-test-corpus-26-dev,BAS,ما اكدرالكاهم على اي حال.,Iraqi
16130,corpus-6-test-corpus-26-test,MOS,اي، سيدي. انا هوني للتغيوقه كل يوم. من الاثنين للجمعه، قبل ان اغوح للشغل.,Iraqi
6287,corpus-6-test-corpus-26-train,MOS,هل هذا كل ش؟,Iraqi
4795,corpus-6-test-corpus-26-test,ALG,خليني نرقد حتى التسعة.,Maghrebi
18401,corpus-6-test-corpus-26-train,AMM,ساعتي. كانت رقمية جديدة صناعة سويسرية .,Levantine
16643,corpus-6-test-corpus-26-train,SAL,الفردي، لو سمحت .,Levantine
2990,corpus-6-test-corpus-26-train,MOS,وين اطيق اشتغي لفة فلم؟,Iraqi
11438,corpus-6-test-corpus-26-dev,ALG,رايح نبقى عند صاحبي.,Maghrebi
17475,corpus-6-test-corpus-26-train,RIY,غالي جدا. ما اقدر اشتريه.,Gulf
2756,corpus-6-train,RAB,واش عندي شي رسالة؟,Maghrebi
4514,corpus-6-train,CAI,حأعمل مكالمة دولية من غرفتي، فيه أى مصاريف اضافية؟,Egyptian
5035,corpus-6-test-corpus-26-train,MOS,اطيق اشوف القائمة مره اللخ؟,Iraqi
14952,corpus-6-test-corpus-26-train,ALG,نقدر نشوف شهادة التلقيح ديالك، من فضلك؟,Maghrebi
9431,corpus-6-test-corpus-26-train,ALX,واحد أهو ليك، يا فندم.,Egyptian
12479,corpus-6-test-corpus-26-train,MUS,لازم أغادر الفندق قبل الظهر.,Gulf
7622,corpus-6-test-corpus-26-train,FES,بغيت نحجز طاولة لشخصين في سبعة، عافاك.,Maghrebi
5272,corpus-6-test-corpus-26-train,MUS,تقدر تشد الخصر بثلاثة سنتيمترات؟,Gulf
8516,corpus-6-test-corpus-26-train,JED,دأيم يتسوق في شارع بوند.,Gulf
2736,corpus-6-test-corpus-26-dev,JER,يمكن، بس لازم نوزنهم كل واحد لحال.,Levantine
19862,corpus-6-test-corpus-26-train,BAS,رجاءا اتصل ع الاسعاف.,Iraqi
2524,corpus-6-train,CAI,ديه عدوى؟,Egyptian
8050,corpus-6-test-corpus-26-train,ASW,أنا فهمت.,Egyptian
4377,corpus-6-test-corpus-26-train,AMM,الجهة اليسار من هاد الطابق، قريب من الدرج الكهربائي.,Levantine
16746,corpus-6-test-corpus-26-train,ASW,كنت عايز برافان.,Egyptian
5805,corpus-6-train,CAI,استعمل مكنة البيع .,Egyptian
19864,corpus-6-test-corpus-26-dev,BAS,راح اراهن بتلث دلارات على هذا.,Iraqi
18572,corpus-6-test-corpus-26-train,SAL,بدي استأجر سيارة لاسبوع .,Levantine
14542,corpus-6-test-corpus-26-train,ASW,هو الكرسي ده ممر ولا جنب الشباك؟,Egyptian
8291,corpus-6-test-corpus-26-dev,CAI,انا باٍسأل لو كان فيه ترابيزه جنب الشباك حتكون فاضية عالساعة سبعة بليل .,Egyptian
19289,corpus-6-train,RAB,فحالة الإلغاء، عافاك اتصل قبل.,Maghrebi
2490,corpus-6-test-corpus-26-train,BAS,لعد ليش؟,Iraqi
7811,corpus-6-test-corpus-26-train,RIY,اعتدى علي في شاطئ وايمانالو. لو سمحت تعال بسرعة.,Gulf
2274,corpus-6-train,RAB,سمح لي، هادا هو النوع ديال الغرف لي عندنا.,Maghrebi
12056,corpus-6-test-corpus-26-train,BAS,ما حبيت اللون بعد لشي. اكدر ارجع هذا؟,Iraqi
16643,corpus-6-test-corpus-26-train,MOS,الى مفردين، رجاءا.,Iraqi
6660,corpus-6-test-corpus-26-dev,DAM,اعبور هداك الجسر، و رح تلاقي المكتبة على إيدك اليسار.,Levantine
4814,corpus-6-test-corpus-26-dev,JED,احس بضيقة بصدري.,Gulf
3789,corpus-6-test-corpus-26-train,ALX,عندك خريطة ملونة؟,Egyptian
7349,corpus-6-test-corpus-26-train,JED,ممكن اخذ دا ودا، لو سمحت؟,Gulf
2708,corpus-6-test-corpus-26-dev,FES,ها هو الرقم.,Maghrebi
11646,corpus-6-test-corpus-26-train,ALX,بكرة يوم تانى.,Egyptian
471,corpus-6-test-corpus-26-dev,ALE,هي البطاقة، تمام؟,Levantine
3542,corpus-6-train,RAB,بالتأكيد، هاك الخردل.,Maghrebi
15292,corpus-6-test-corpus-26-train,SAL,احكيلي عن احسن نادي ريغي ب نيويورك.,Levantine
15436,corpus-6-test-corpus-26-train,RAB,فيناهي أقرب مصبنة؟,Maghrebi
9008,corpus-6-train,CAI,تحب تخرج تاكل معايا؟,Egyptian
612,corpus-6-test-corpus-26-train,MOS,خوش، نغيد نجغب خمر ابيض.,Iraqi
13709,corpus-6-train,BEI,إنتي الست إيبيرت؟ أنا هيروشي ساتو. تشرفت بمعرفتك.,Levantine
12420,corpus-6-test-corpus-26-train,AMM,شاي الأعشاب هاد برجع الشباب للجسم.,Levantine
16904,corpus-6-test-corpus-26-train,FES,المسار رقم أربعة عشر.,Maghrebi
11,corpus-6-test-corpus-26-train,MUS,روح سيده حتى تشوف الصيدلية.,Gulf
2474,corpus-6-train,CAI,انه اللبس الرسمي الياباني للستات قصدي الكيمونو؟,Egyptian
9657,corpus-6-test-corpus-26-train,JER,هيك صح؟ خليني أتأكد. أوه، أنا كتير متأسف، آنسة تاكانو. هاي غلطتنا. هي فاتورتك الجديدة. بتقدري توقعي هون، لو سمحتي؟,Levantine
8805,corpus-6-test-corpus-26-train,FES,شنو هي المحطة الجاية؟,Maghrebi
3705,corpus-6-test-corpus-26-train,ASW,أيه الكلب اللطيف ده. سلالته ايه ده؟,Egyptian
14862,corpus-6-test-corpus-26-train,ALE,بدي أنضم من سان دييغو.,Levantine
4324,corpus-6-test-corpus-26-test,JED,دي عشرين ورجعلي دولارين، لو سمحت.,Gulf
1086,corpus-6-train,CAI,الرحلة ديه حتخلص بعد اد ايه؟,Egyptian
18323,corpus-6-test-corpus-26-train,ASW,ايه المحطة اللي جاية؟,Egyptian
1653,corpus-6-test-corpus-26-test,ALX,من فضلك دخل رقم التعريف الشخصى بتاعك.,Egyptian
419,corpus-6-test-corpus-26-train,BAG,اني رحت الى نيويورك.,Iraqi
2690,corpus-6-test-corpus-26-train,ALX,السجلات بتاعتى اتسرقت، هى كمان.,Egyptian
13682,corpus-6-test-corpus-26-train,RAB,يمكن لي نتسلف مضرب وشي كرات؟,Maghrebi
4894,corpus-6-test-corpus-26-train,ALG,أوكي. ناخذ بول متوسط و بولة واحدة تع الروز.,Maghrebi
17399,corpus-6-test-corpus-26-train,MOS,هذاك يبين مليح. اشقد يكلف؟,Iraqi
17947,corpus-6-test-corpus-26-test,ALG,الليموزين تحبس أولا عند باب الشمال.,Maghrebi
419,corpus-6-test-corpus-26-train,FES,مشيت لنيويورك.,Maghrebi
6835,corpus-6-test-corpus-26-train,JER,شكلك حلو.,Levantine
14542,corpus-6-test-corpus-26-train,RIY,هل هذا مقعد ممر ولا مقعد نافذة؟,Gulf
12254,corpus-6-test-corpus-26-train,ALX,تعرف إزاى استخدم التليفون؟,Egyptian
2734,corpus-6-test-corpus-26-train,ALX,أوكى، من فضلك خليك على الخط. أستاذ. ناكاجيما، الآنسة. سايتو واضح إنها مش بترد على المكالمة. تحبنى أرن عليها حبة أطول؟,Egyptian
12699,corpus-6-test-corpus-26-test,MUS,شو وقت عرض ترمينال مان؟,Gulf
8453,corpus-6-train,CAI,انا مشغول في دراستي في بكالريوس الاداب، مشفول نص الوقت بس .,Egyptian
17886,corpus-6-test-corpus-26-train,BEI,خلص وأتنا. فينا نكفي الحديس نهار الخميس الساعة وحدة؟,Levantine
2528,corpus-6-test-corpus-26-train,ALE,في شي بنوك قريبة عالمحطة؟,Levantine
703,corpus-6-test-corpus-26-train,CAI,عايزين نحجز اربع ليالي من اول اغسطس .,Egyptian
2505,corpus-6-test-corpus-26-train,ALE,الباص هنيك.,Levantine
6287,corpus-6-test-corpus-26-train,SAL,هاد كل شي؟,Levantine
14810,corpus-6-test-corpus-26-train,BAG,اتصور الحجز قبط.,Iraqi
10191,corpus-6-test-corpus-26-dev,RIY,اعذرني. وين المحطة القريبة؟,Gulf
8844,corpus-6-test-corpus-26-test,MUS,بجم المشروم الطازج؟,Gulf
13966,corpus-6-test-corpus-26-train,JED,فين اقرب مطعم من دا الفندق؟,Gulf
7533,corpus-6-test-corpus-26-dev,FES,ممكن ترسل لي حمال للغرفة ديالي فالساعة السادسة صباح؟,Maghrebi
2179,corpus-6-test-corpus-26-train,RIY,فيه صندوق تيليفون مقابل البنك.,Gulf
17180,corpus-6-test-corpus-26-train,BAG,شنو نوع الموديل الي أبالك؟,Iraqi
16371,corpus-6-test-corpus-26-train,ALE,لإيمت فاتح؟,Levantine
13151,corpus-6-train,DOH,بيكون اكثر بثلاث مرات.,Gulf
667,corpus-6-test-corpus-26-test,MOS,انت المفروض تركب بالرحلة ثمانميي وعشين، اللي اقلعت قبل خمسطعش دقيقة. مليح. اطيق ارتبلك رحلة غيغا.,Iraqi
3522,corpus-6-test-corpus-26-train,AMM,لازم علي أدفع حق البنزين؟,Levantine
16955,corpus-6-test-corpus-26-dev,JED,هو على بعد تقاطع في الشارع.,Gulf
5680,corpus-6-test-corpus-26-train,ALX,عندك أى نباتات وفواكه؟,Egyptian
9431,corpus-6-test-corpus-26-train,SAL,هاي واحد الك، سيدي .,Levantine
14537,corpus-6-test-corpus-26-train,JED,اللون الخطأ.,Gulf
6960,corpus-6-test-corpus-26-train,BEI,ما حتاخد خصم قد ما حاولت .,Levantine
6484,corpus-6-test-corpus-26-dev,ASW,كنت عايز شريط آلة كاتبة.,Egyptian
1980,corpus-6-test-corpus-26-test,ALX,للمكان دة، لو سمحت.,Egyptian
16413,corpus-6-test-corpus-26-train,CAI,أنا ماحجزتش.,Egyptian
12396,corpus-6-test-corpus-26-train,MUS,متى الوقت الي بنوصل الى لوس انجلس؟,Gulf
2094,corpus-6-train,DOH,هذي حق الشغل؟,Gulf
7321,corpus-6-test-corpus-26-train,MUS,وين اقدر اشتري تذكرة مترو الأنفاق؟,Gulf
4129,corpus-6-test-corpus-26-train,ALG,واش رايك في قهوة؟,Maghrebi
1993,corpus-6-test-corpus-26-train,ALG,رانا نحوسوا على مكان هادي، اذا أمكن.,Maghrebi
7767,corpus-6-test-corpus-26-train,RAB,واخا ترسم ليا خريطا، عفاك؟,Maghrebi
8141,corpus-6-test-corpus-26-train,ASW,بس اإنت لازم توعدني انك تضرب الكورة، مش أنا. ماشي؟,Egyptian
8164,corpus-6-test-corpus-26-train,JER,شريت هدا قبل شوي، بس بتقدر تبدل هدا بهداك؟,Levantine
1205,corpus-6-train,BEI,أنا بعتذر. أنا غريب هون . بسألك الزلمي، إذا بتحب؟ لحظة، عمول معروف.,Levantine
18401,corpus-6-test-corpus-26-train,JED,ساعتي. كانت صناعة سويسرية رقمية.,Gulf
9053,corpus-6-train,RAB,كانتساءل واش ممكن يطلع ليا الفطور؟,Maghrebi
7671,corpus-6-test-corpus-26-train,JER,خدني على شارع أبي، لو سمحت.,Levantine
17394,corpus-6-test-corpus-26-train,FES,ماعندناش هاد الشكل الخاص حاليا. غادي نتحقق في المخزن. تسنى دقيقة وحدة، عافاك.,Maghrebi
3289,corpus-6-test-corpus-26-train,ALX,أنا مستخدمتش خدمة الغسيل بتاعتك، ممكن تراجع دة مرة تانية؟,Egyptian
17673,corpus-6-test-corpus-26-train,RIY,ادور على حقيبة بحزام قابل للتعديل.,Gulf
3747,corpus-6-test-corpus-26-train,BAS,اكيد. اطلع كبل وافتر بالركن الثالث . راح تلكاه على يمينك.,Iraqi
18103,corpus-6-test-corpus-26-train,FES,لحظة، عافاك. غادي ندوز لي السيد جونز.,Maghrebi
5906,corpus-6-test-corpus-26-train,MOS,اغيد اعيد تأكيد الحجز لرحلتي الى شيكاغو يوم سباطعش.,Iraqi
16279,corpus-6-test-corpus-26-dev,BAG,ممكن تعيد تأكيد الرحلة؟ هاي تذاكر السفر مالتي.,Iraqi
364,corpus-6-train,DOH,الكنديشن ما يشتغل.,Gulf
15674,corpus-6-test-corpus-26-train,MUS,بتعطى درجات من المزايا الثقافية للفنانين والعلماء المتميزين في هذا اليوم.,Gulf
7834,corpus-6-test-corpus-26-train,ALX,الحكومة دعمت ترويج الصناعات.,Egyptian
4790,corpus-6-test-corpus-26-train,JED,انت قلت انك رأيح لطوكيو بكرة؟,Gulf
8149,corpus-6-test-corpus-26-train,CAI,ممكن استلف كتان؟,Egyptian
941,corpus-6-test-corpus-26-train,BAG,هسه عرفت شنو الخطأ.,Iraqi
9568,corpus-6-train,CAI,من سان فرانسيسكو لناريتا .,Egyptian
11282,corpus-6-test-corpus-26-train,MUS,هل ممكن يكون جاهز الساعة الخامسة مساء غدا؟,Gulf
